DateTimeUTC,DateTimeEDT,Pressure (mmHg)
8/4/2023 18:34:19.286,8/4/2023 14:34:19.286,-15.102
8/4/2023 18:34:19.294,8/4/2023 14:34:19.294,-15.207
8/4/2023 18:34:19.302,8/4/2023 14:34:19.302,-15.069
8/4/2023 18:34:19.310,8/4/2023 14:34:19.310,-15.001
8/4/2023 18:34:19.318,8/4/2023 14:34:19.318,-15.056
8/4/2023 18:34:19.326,8/4/2023 14:34:19.326,-15.062
8/4/2023 18:34:19.334,8/4/2023 14:34:19.334,-15.061
8/4/2023 18:34:19.342,8/4/2023 14:34:19.342,-15.013
8/4/2023 18:34:19.350,8/4/2023 14:34:19.350,-15.06
8/4/2023 18:34:19.358,8/4/2023 14:34:19.358,-15.151
8/4/2023 18:34:19.366,8/4/2023 14:34:19.366,-15.135
8/4/2023 18:34:19.374,8/4/2023 14:34:19.374,-15.14
8/4/2023 18:34:19.382,8/4/2023 14:34:19.382,-15.128
8/4/2023 18:34:19.390,8/4/2023 14:34:19.390,-15.023
8/4/2023 18:34:19.398,8/4/2023 14:34:19.398,-15.073
8/4/2023 18:34:19.406,8/4/2023 14:34:19.406,-15.144
8/4/2023 18:34:19.414,8/4/2023 14:34:19.414,-15.107
8/4/2023 18:34:19.422,8/4/2023 14:34:19.422,-15.164
8/4/2023 18:34:19.430,8/4/2023 14:34:19.430,-15.027
8/4/2023 18:34:19.438,8/4/2023 14:34:19.438,-14.863
8/4/2023 18:34:19.446,8/4/2023 14:34:19.446,-15.001
8/4/2023 18:34:19.454,8/4/2023 14:34:19.454,-15.126
8/4/2023 18:34:19.462,8/4/2023 14:34:19.462,-15.176
8/4/2023 18:34:19.470,8/4/2023 14:34:19.470,-15.143
8/4/2023 18:34:19.478,8/4/2023 14:34:19.478,-14.983
8/4/2023 18:34:19.486,8/4/2023 14:34:19.486,-14.879
8/4/2023 18:34:19.494,8/4/2023 14:34:19.494,-14.911
8/4/2023 18:34:19.502,8/4/2023 14:34:19.502,-15.021
8/4/2023 18:34:19.510,8/4/2023 14:34:19.510,-15.013
8/4/2023 18:34:19.518,8/4/2023 14:34:19.518,-14.901
8/4/2023 18:34:19.526,8/4/2023 14:34:19.526,-14.939
8/4/2023 18:34:19.534,8/4/2023 14:34:19.534,-15.039
8/4/2023 18:34:19.542,8/4/2023 14:34:19.542,-14.943
8/4/2023 18:34:19.550,8/4/2023 14:34:19.550,-14.864
8/4/2023 18:34:19.558,8/4/2023 14:34:19.558,-14.946
8/4/2023 18:34:19.566,8/4/2023 14:34:19.566,-15.016
8/4/2023 18:34:19.574,8/4/2023 14:34:19.574,-15.085
8/4/2023 18:34:19.582,8/4/2023 14:34:19.582,-15.098
8/4/2023 18:34:19.590,8/4/2023 14:34:19.590,-15.018
8/4/2023 18:34:19.598,8/4/2023 14:34:19.598,-15.032
8/4/2023 18:34:19.606,8/4/2023 14:34:19.606,-15.152
8/4/2023 18:34:19.614,8/4/2023 14:34:19.614,-15.082
8/4/2023 18:34:19.622,8/4/2023 14:34:19.622,-14.904
8/4/2023 18:34:19.630,8/4/2023 14:34:19.630,-14.948
8/4/2023 18:34:19.638,8/4/2023 14:34:19.638,-15.045
8/4/2023 18:34:19.646,8/4/2023 14:34:19.646,-15.039
8/4/2023 18:34:19.654,8/4/2023 14:34:19.654,-15.031
8/4/2023 18:34:19.662,8/4/2023 14:34:19.662,-15.061
8/4/2023 18:34:19.670,8/4/2023 14:34:19.670,-15.124
8/4/2023 18:34:19.678,8/4/2023 14:34:19.678,-15.12
8/4/2023 18:34:19.686,8/4/2023 14:34:19.686,-14.998
8/4/2023 18:34:19.694,8/4/2023 14:34:19.694,-14.965
8/4/2023 18:34:19.702,8/4/2023 14:34:19.702,-15.013
8/4/2023 18:34:19.710,8/4/2023 14:34:19.710,-15.016
8/4/2023 18:34:19.718,8/4/2023 14:34:19.718,-15.025
8/4/2023 18:34:19.726,8/4/2023 14:34:19.726,-15.085
8/4/2023 18:34:19.734,8/4/2023 14:34:19.734,-15.069
8/4/2023 18:34:19.742,8/4/2023 14:34:19.742,-14.923
8/4/2023 18:34:19.750,8/4/2023 14:34:19.750,-14.952
8/4/2023 18:34:19.758,8/4/2023 14:34:19.758,-15.065
8/4/2023 18:34:19.766,8/4/2023 14:34:19.766,-15.057
8/4/2023 18:34:19.774,8/4/2023 14:34:19.774,-15.076
8/4/2023 18:34:19.782,8/4/2023 14:34:19.782,-15.063
8/4/2023 18:34:19.790,8/4/2023 14:34:19.790,-15.029
8/4/2023 18:34:19.798,8/4/2023 14:34:19.798,-15.036
8/4/2023 18:34:19.806,8/4/2023 14:34:19.806,-15.022
8/4/2023 18:34:19.814,8/4/2023 14:34:19.814,-15.044
8/4/2023 18:34:19.822,8/4/2023 14:34:19.822,-15.092
8/4/2023 18:34:19.830,8/4/2023 14:34:19.830,-15.013
8/4/2023 18:34:19.838,8/4/2023 14:34:19.838,-14.951
8/4/2023 18:34:19.846,8/4/2023 14:34:19.846,-15.103
8/4/2023 18:34:19.854,8/4/2023 14:34:19.854,-15.144
8/4/2023 18:34:19.862,8/4/2023 14:34:19.862,-15.098
8/4/2023 18:34:19.870,8/4/2023 14:34:19.870,-15.198
8/4/2023 18:34:19.878,8/4/2023 14:34:19.878,-15.116
8/4/2023 18:34:19.886,8/4/2023 14:34:19.886,-14.954
8/4/2023 18:34:19.894,8/4/2023 14:34:19.894,-15.047
8/4/2023 18:34:19.902,8/4/2023 14:34:19.902,-15.07
8/4/2023 18:34:19.910,8/4/2023 14:34:19.910,-14.905
8/4/2023 18:34:19.918,8/4/2023 14:34:19.918,-14.897
8/4/2023 18:34:19.926,8/4/2023 14:34:19.926,-15.043
8/4/2023 18:34:19.934,8/4/2023 14:34:19.934,-15.1
8/4/2023 18:34:19.942,8/4/2023 14:34:19.942,-15.006
8/4/2023 18:34:19.950,8/4/2023 14:34:19.950,-14.955
8/4/2023 18:34:19.958,8/4/2023 14:34:19.958,-15.02
8/4/2023 18:34:19.966,8/4/2023 14:34:19.966,-14.995
8/4/2023 18:34:19.974,8/4/2023 14:34:19.974,-14.91
8/4/2023 18:34:19.982,8/4/2023 14:34:19.982,-14.937
8/4/2023 18:34:19.990,8/4/2023 14:34:19.990,-14.997
8/4/2023 18:34:19.998,8/4/2023 14:34:19.998,-15.034
8/4/2023 18:34:20.006,8/4/2023 14:34:20.006,-14.999
8/4/2023 18:34:20.014,8/4/2023 14:34:20.014,-14.925
8/4/2023 18:34:20.022,8/4/2023 14:34:20.022,-14.957
8/4/2023 18:34:20.030,8/4/2023 14:34:20.030,-15.043
8/4/2023 18:34:20.038,8/4/2023 14:34:20.038,-15.083
8/4/2023 18:34:20.046,8/4/2023 14:34:20.046,-15.045
8/4/2023 18:34:20.054,8/4/2023 14:34:20.054,-15.058
8/4/2023 18:34:20.062,8/4/2023 14:34:20.062,-15.193
8/4/2023 18:34:20.070,8/4/2023 14:34:20.070,-15.161
8/4/2023 18:34:20.078,8/4/2023 14:34:20.078,-14.99
8/4/2023 18:34:20.086,8/4/2023 14:34:20.086,-15.017
8/4/2023 18:34:20.094,8/4/2023 14:34:20.094,-15.089
8/4/2023 18:34:20.102,8/4/2023 14:34:20.102,-15.082
8/4/2023 18:34:20.110,8/4/2023 14:34:20.110,-15.012
8/4/2023 18:34:20.118,8/4/2023 14:34:20.118,-14.962
8/4/2023 18:34:20.126,8/4/2023 14:34:20.126,-14.993
8/4/2023 18:34:20.134,8/4/2023 14:34:20.134,-14.998
8/4/2023 18:34:20.142,8/4/2023 14:34:20.142,-15.081
8/4/2023 18:34:20.150,8/4/2023 14:34:20.150,-15.122
8/4/2023 18:34:20.158,8/4/2023 14:34:20.158,-15.102
8/4/2023 18:34:20.166,8/4/2023 14:34:20.166,-15.076
8/4/2023 18:34:20.174,8/4/2023 14:34:20.174,-15.048
8/4/2023 18:34:20.182,8/4/2023 14:34:20.182,-15.147
8/4/2023 18:34:20.190,8/4/2023 14:34:20.190,-15.133
8/4/2023 18:34:20.198,8/4/2023 14:34:20.198,-14.992
8/4/2023 18:34:20.206,8/4/2023 14:34:20.206,-15.001
8/4/2023 18:34:20.214,8/4/2023 14:34:20.214,-15.062
8/4/2023 18:34:20.222,8/4/2023 14:34:20.222,-15.074
8/4/2023 18:34:20.230,8/4/2023 14:34:20.230,-15.091
8/4/2023 18:34:20.238,8/4/2023 14:34:20.238,-15.095
8/4/2023 18:34:20.246,8/4/2023 14:34:20.246,-15.044
8/4/2023 18:34:20.254,8/4/2023 14:34:20.254,-14.948
8/4/2023 18:34:20.262,8/4/2023 14:34:20.262,-14.937
8/4/2023 18:34:20.270,8/4/2023 14:34:20.270,-14.978
8/4/2023 18:34:20.278,8/4/2023 14:34:20.278,-14.995
8/4/2023 18:34:20.286,8/4/2023 14:34:20.286,-15.031
8/4/2023 18:34:20.294,8/4/2023 14:34:20.294,-15.05
8/4/2023 18:34:20.302,8/4/2023 14:34:20.302,-15.061
8/4/2023 18:34:20.310,8/4/2023 14:34:20.310,-15.02
8/4/2023 18:34:20.318,8/4/2023 14:34:20.318,-14.951
8/4/2023 18:34:20.326,8/4/2023 14:34:20.326,-14.99
8/4/2023 18:34:20.334,8/4/2023 14:34:20.334,-15.047
8/4/2023 18:34:20.342,8/4/2023 14:34:20.342,-15.041
8/4/2023 18:34:20.350,8/4/2023 14:34:20.350,-15.043
8/4/2023 18:34:20.358,8/4/2023 14:34:20.358,-15.112
8/4/2023 18:34:20.366,8/4/2023 14:34:20.366,-15.156
8/4/2023 18:34:20.374,8/4/2023 14:34:20.374,-14.996
8/4/2023 18:34:20.382,8/4/2023 14:34:20.382,-14.868
8/4/2023 18:34:20.390,8/4/2023 14:34:20.390,-14.946
8/4/2023 18:34:20.398,8/4/2023 14:34:20.398,-14.952
8/4/2023 18:34:20.406,8/4/2023 14:34:20.406,-14.896
8/4/2023 18:34:20.414,8/4/2023 14:34:20.414,-15.003
8/4/2023 18:34:20.422,8/4/2023 14:34:20.422,-15.136
8/4/2023 18:34:20.430,8/4/2023 14:34:20.430,-15.15
8/4/2023 18:34:20.438,8/4/2023 14:34:20.438,-15.121
8/4/2023 18:34:20.446,8/4/2023 14:34:20.446,-14.991
8/4/2023 18:34:20.454,8/4/2023 14:34:20.454,-14.843
8/4/2023 18:34:20.462,8/4/2023 14:34:20.462,-14.923
8/4/2023 18:34:20.470,8/4/2023 14:34:20.470,-15.095
8/4/2023 18:34:20.478,8/4/2023 14:34:20.478,-15.183
8/4/2023 18:34:20.486,8/4/2023 14:34:20.486,-15.125
8/4/2023 18:34:20.494,8/4/2023 14:34:20.494,-14.947
8/4/2023 18:34:20.502,8/4/2023 14:34:20.502,-14.91
8/4/2023 18:34:20.510,8/4/2023 14:34:20.510,-14.972
8/4/2023 18:34:20.518,8/4/2023 14:34:20.518,-15.042
8/4/2023 18:34:20.526,8/4/2023 14:34:20.526,-15.105
8/4/2023 18:34:20.534,8/4/2023 14:34:20.534,-14.978
8/4/2023 18:34:20.542,8/4/2023 14:34:20.542,-14.922
8/4/2023 18:34:20.550,8/4/2023 14:34:20.550,-15.05
8/4/2023 18:34:20.558,8/4/2023 14:34:20.558,-15.037
8/4/2023 18:34:20.566,8/4/2023 14:34:20.566,-15.014
8/4/2023 18:34:20.574,8/4/2023 14:34:20.574,-15.037
8/4/2023 18:34:20.582,8/4/2023 14:34:20.582,-14.912
8/4/2023 18:34:20.590,8/4/2023 14:34:20.590,-14.907
8/4/2023 18:34:20.598,8/4/2023 14:34:20.598,-15.063
8/4/2023 18:34:20.606,8/4/2023 14:34:20.606,-15.135
8/4/2023 18:34:20.614,8/4/2023 14:34:20.614,-15.172
8/4/2023 18:34:20.622,8/4/2023 14:34:20.622,-15.079
8/4/2023 18:34:20.630,8/4/2023 14:34:20.630,-14.953
8/4/2023 18:34:20.638,8/4/2023 14:34:20.638,-15.078
8/4/2023 18:34:20.646,8/4/2023 14:34:20.646,-15.218
8/4/2023 18:34:20.654,8/4/2023 14:34:20.654,-15.123
8/4/2023 18:34:20.662,8/4/2023 14:34:20.662,-15.037
8/4/2023 18:34:20.670,8/4/2023 14:34:20.670,-15.138
8/4/2023 18:34:20.678,8/4/2023 14:34:20.678,-15.163
8/4/2023 18:34:20.686,8/4/2023 14:34:20.686,-15.101
8/4/2023 18:34:20.694,8/4/2023 14:34:20.694,-15.103
8/4/2023 18:34:20.702,8/4/2023 14:34:20.702,-15.031
8/4/2023 18:34:20.710,8/4/2023 14:34:20.710,-14.985
8/4/2023 18:34:20.718,8/4/2023 14:34:20.718,-15.05
8/4/2023 18:34:20.726,8/4/2023 14:34:20.726,-14.972
8/4/2023 18:34:20.734,8/4/2023 14:34:20.734,-14.836
8/4/2023 18:34:20.742,8/4/2023 14:34:20.742,-14.951
8/4/2023 18:34:20.750,8/4/2023 14:34:20.750,-15.175
8/4/2023 18:34:20.758,8/4/2023 14:34:20.758,-15.253
8/4/2023 18:34:20.766,8/4/2023 14:34:20.766,-15.204
8/4/2023 18:34:20.774,8/4/2023 14:34:20.774,-15.105
8/4/2023 18:34:20.782,8/4/2023 14:34:20.782,-15.038
8/4/2023 18:34:20.790,8/4/2023 14:34:20.790,-15.016
8/4/2023 18:34:20.798,8/4/2023 14:34:20.798,-15.015
8/4/2023 18:34:20.806,8/4/2023 14:34:20.806,-15.097
8/4/2023 18:34:20.814,8/4/2023 14:34:20.814,-15.13
8/4/2023 18:34:20.822,8/4/2023 14:34:20.822,-15.004
8/4/2023 18:34:20.830,8/4/2023 14:34:20.830,-14.998
8/4/2023 18:34:20.838,8/4/2023 14:34:20.838,-15.024
8/4/2023 18:34:20.846,8/4/2023 14:34:20.846,-14.925
8/4/2023 18:34:20.854,8/4/2023 14:34:20.854,-15.054
8/4/2023 18:34:20.862,8/4/2023 14:34:20.862,-15.256
8/4/2023 18:34:20.870,8/4/2023 14:34:20.870,-15.219
8/4/2023 18:34:20.878,8/4/2023 14:34:20.878,-15.112
8/4/2023 18:34:20.886,8/4/2023 14:34:20.886,-15.15
8/4/2023 18:34:20.894,8/4/2023 14:34:20.894,-15.228
8/4/2023 18:34:20.902,8/4/2023 14:34:20.902,-15.068
8/4/2023 18:34:20.910,8/4/2023 14:34:20.910,-14.974
8/4/2023 18:34:20.918,8/4/2023 14:34:20.918,-15.091
8/4/2023 18:34:20.926,8/4/2023 14:34:20.926,-15.079
8/4/2023 18:34:20.934,8/4/2023 14:34:20.934,-15.008
8/4/2023 18:34:20.942,8/4/2023 14:34:20.942,-14.949
8/4/2023 18:34:20.950,8/4/2023 14:34:20.950,-14.954
8/4/2023 18:34:20.958,8/4/2023 14:34:20.958,-15.107
8/4/2023 18:34:20.966,8/4/2023 14:34:20.966,-15.16
8/4/2023 18:34:20.974,8/4/2023 14:34:20.974,-15.126
8/4/2023 18:34:20.982,8/4/2023 14:34:20.982,-15.142
8/4/2023 18:34:20.990,8/4/2023 14:34:20.990,-15.064
8/4/2023 18:34:20.998,8/4/2023 14:34:20.998,-15.032
8/4/2023 18:34:21.006,8/4/2023 14:34:21.006,-15.136
8/4/2023 18:34:21.014,8/4/2023 14:34:21.014,-15.144
8/4/2023 18:34:21.022,8/4/2023 14:34:21.022,-15.095
8/4/2023 18:34:21.030,8/4/2023 14:34:21.030,-15.097
8/4/2023 18:34:21.038,8/4/2023 14:34:21.038,-15.067
8/4/2023 18:34:21.046,8/4/2023 14:34:21.046,-14.99
8/4/2023 18:34:21.054,8/4/2023 14:34:21.054,-14.962
8/4/2023 18:34:21.062,8/4/2023 14:34:21.062,-15.033
8/4/2023 18:34:21.070,8/4/2023 14:34:21.070,-15.071
8/4/2023 18:34:21.078,8/4/2023 14:34:21.078,-14.917
8/4/2023 18:34:21.086,8/4/2023 14:34:21.086,-14.765
8/4/2023 18:34:21.094,8/4/2023 14:34:21.094,-14.835
8/4/2023 18:34:21.102,8/4/2023 14:34:21.102,-15.013
8/4/2023 18:34:21.110,8/4/2023 14:34:21.110,-15.109
8/4/2023 18:34:21.118,8/4/2023 14:34:21.118,-15.061
8/4/2023 18:34:21.126,8/4/2023 14:34:21.126,-15.002
8/4/2023 18:34:21.134,8/4/2023 14:34:21.134,-15.04
8/4/2023 18:34:21.142,8/4/2023 14:34:21.142,-15.144
8/4/2023 18:34:21.150,8/4/2023 14:34:21.150,-15.18
8/4/2023 18:34:21.158,8/4/2023 14:34:21.158,-15.152
8/4/2023 18:34:21.166,8/4/2023 14:34:21.166,-15.172
8/4/2023 18:34:21.174,8/4/2023 14:34:21.174,-15.19
8/4/2023 18:34:21.182,8/4/2023 14:34:21.182,-15.206
8/4/2023 18:34:21.190,8/4/2023 14:34:21.190,-15.167
8/4/2023 18:34:21.198,8/4/2023 14:34:21.198,-15.094
8/4/2023 18:34:21.206,8/4/2023 14:34:21.206,-15.081
8/4/2023 18:34:21.214,8/4/2023 14:34:21.214,-15.019
8/4/2023 18:34:21.222,8/4/2023 14:34:21.222,-14.976
8/4/2023 18:34:21.230,8/4/2023 14:34:21.230,-15.06
8/4/2023 18:34:21.238,8/4/2023 14:34:21.238,-15.177
8/4/2023 18:34:21.246,8/4/2023 14:34:21.246,-15.176
8/4/2023 18:34:21.254,8/4/2023 14:34:21.254,-15.001
8/4/2023 18:34:21.262,8/4/2023 14:34:21.262,-14.943
8/4/2023 18:34:21.270,8/4/2023 14:34:21.270,-15.145
8/4/2023 18:34:21.278,8/4/2023 14:34:21.278,-15.112
8/4/2023 18:34:21.286,8/4/2023 14:34:21.286,-14.884
8/4/2023 18:34:21.294,8/4/2023 14:34:21.294,-14.905
8/4/2023 18:34:21.302,8/4/2023 14:34:21.302,-15.001
8/4/2023 18:34:21.310,8/4/2023 14:34:21.310,-15.027
8/4/2023 18:34:21.318,8/4/2023 14:34:21.318,-15.002
8/4/2023 18:34:21.326,8/4/2023 14:34:21.326,-14.899
8/4/2023 18:34:21.334,8/4/2023 14:34:21.334,-14.808
8/4/2023 18:34:21.342,8/4/2023 14:34:21.342,-14.831
8/4/2023 18:34:21.350,8/4/2023 14:34:21.350,-14.927
8/4/2023 18:34:21.358,8/4/2023 14:34:21.358,-15.011
8/4/2023 18:34:21.366,8/4/2023 14:34:21.366,-15.029
8/4/2023 18:34:21.374,8/4/2023 14:34:21.374,-15.027
8/4/2023 18:34:21.382,8/4/2023 14:34:21.382,-15.037
8/4/2023 18:34:21.390,8/4/2023 14:34:21.390,-15.07
8/4/2023 18:34:21.398,8/4/2023 14:34:21.398,-15.164
8/4/2023 18:34:21.406,8/4/2023 14:34:21.406,-15.176
8/4/2023 18:34:21.414,8/4/2023 14:34:21.414,-15.085
8/4/2023 18:34:21.422,8/4/2023 14:34:21.422,-15.047
8/4/2023 18:34:21.430,8/4/2023 14:34:21.430,-14.948
8/4/2023 18:34:21.438,8/4/2023 14:34:21.438,-14.833
8/4/2023 18:34:21.446,8/4/2023 14:34:21.446,-14.969
8/4/2023 18:34:21.454,8/4/2023 14:34:21.454,-15.143
8/4/2023 18:34:21.462,8/4/2023 14:34:21.462,-15.151
8/4/2023 18:34:21.470,8/4/2023 14:34:21.470,-15.166
8/4/2023 18:34:21.478,8/4/2023 14:34:21.478,-15.149
8/4/2023 18:34:21.486,8/4/2023 14:34:21.486,-15.01
8/4/2023 18:34:21.494,8/4/2023 14:34:21.494,-14.94
8/4/2023 18:34:21.502,8/4/2023 14:34:21.502,-15.054
8/4/2023 18:34:21.510,8/4/2023 14:34:21.510,-15.172
8/4/2023 18:34:21.518,8/4/2023 14:34:21.518,-15.199
8/4/2023 18:34:21.526,8/4/2023 14:34:21.526,-15.108
8/4/2023 18:34:21.534,8/4/2023 14:34:21.534,-14.944
8/4/2023 18:34:21.542,8/4/2023 14:34:21.542,-14.928
8/4/2023 18:34:21.550,8/4/2023 14:34:21.550,-15.089
8/4/2023 18:34:21.558,8/4/2023 14:34:21.558,-15.199
8/4/2023 18:34:21.566,8/4/2023 14:34:21.566,-15.13
8/4/2023 18:34:21.574,8/4/2023 14:34:21.574,-15.059
8/4/2023 18:34:21.582,8/4/2023 14:34:21.582,-15.042
8/4/2023 18:34:21.590,8/4/2023 14:34:21.590,-14.973
8/4/2023 18:34:21.598,8/4/2023 14:34:21.598,-14.897
8/4/2023 18:34:21.606,8/4/2023 14:34:21.606,-14.927
8/4/2023 18:34:21.614,8/4/2023 14:34:21.614,-14.988
8/4/2023 18:34:21.622,8/4/2023 14:34:21.622,-14.956
8/4/2023 18:34:21.630,8/4/2023 14:34:21.630,-14.991
8/4/2023 18:34:21.638,8/4/2023 14:34:21.638,-15.109
8/4/2023 18:34:21.646,8/4/2023 14:34:21.646,-15.11
8/4/2023 18:34:21.654,8/4/2023 14:34:21.654,-15.079
8/4/2023 18:34:21.662,8/4/2023 14:34:21.662,-15.145
8/4/2023 18:34:21.670,8/4/2023 14:34:21.670,-15.107
8/4/2023 18:34:21.678,8/4/2023 14:34:21.678,-15.031
8/4/2023 18:34:21.686,8/4/2023 14:34:21.686,-15.035
8/4/2023 18:34:21.694,8/4/2023 14:34:21.694,-15.014
8/4/2023 18:34:21.702,8/4/2023 14:34:21.702,-15.145
8/4/2023 18:34:21.710,8/4/2023 14:34:21.710,-15.322
8/4/2023 18:34:21.718,8/4/2023 14:34:21.718,-15.295
8/4/2023 18:34:21.726,8/4/2023 14:34:21.726,-15.232
8/4/2023 18:34:21.734,8/4/2023 14:34:21.734,-15.13
8/4/2023 18:34:21.742,8/4/2023 14:34:21.742,-14.987
8/4/2023 18:34:21.750,8/4/2023 14:34:21.750,-15.012
8/4/2023 18:34:21.758,8/4/2023 14:34:21.758,-15.08
8/4/2023 18:34:21.766,8/4/2023 14:34:21.766,-15.148
8/4/2023 18:34:21.774,8/4/2023 14:34:21.774,-15.148
8/4/2023 18:34:21.782,8/4/2023 14:34:21.782,-15.084
8/4/2023 18:34:21.790,8/4/2023 14:34:21.790,-15.055
8/4/2023 18:34:21.798,8/4/2023 14:34:21.798,-14.967
8/4/2023 18:34:21.806,8/4/2023 14:34:21.806,-15.058
8/4/2023 18:34:21.814,8/4/2023 14:34:21.814,-15.143
8/4/2023 18:34:21.822,8/4/2023 14:34:21.822,-15.004
8/4/2023 18:34:21.830,8/4/2023 14:34:21.830,-14.941
8/4/2023 18:34:21.838,8/4/2023 14:34:21.838,-14.936
8/4/2023 18:34:21.846,8/4/2023 14:34:21.846,-14.925
8/4/2023 18:34:21.854,8/4/2023 14:34:21.854,-14.94
8/4/2023 18:34:21.862,8/4/2023 14:34:21.862,-14.938
8/4/2023 18:34:21.870,8/4/2023 14:34:21.870,-14.916
8/4/2023 18:34:21.878,8/4/2023 14:34:21.878,-15.006
8/4/2023 18:34:21.886,8/4/2023 14:34:21.886,-15.039
8/4/2023 18:34:21.894,8/4/2023 14:34:21.894,-14.965
8/4/2023 18:34:21.902,8/4/2023 14:34:21.902,-14.985
8/4/2023 18:34:21.910,8/4/2023 14:34:21.910,-14.908
8/4/2023 18:34:21.918,8/4/2023 14:34:21.918,-14.796
8/4/2023 18:34:21.926,8/4/2023 14:34:21.926,-14.915
8/4/2023 18:34:21.934,8/4/2023 14:34:21.934,-15.147
8/4/2023 18:34:21.942,8/4/2023 14:34:21.942,-15.243
8/4/2023 18:34:21.950,8/4/2023 14:34:21.950,-15.145
8/4/2023 18:34:21.958,8/4/2023 14:34:21.958,-14.999
8/4/2023 18:34:21.966,8/4/2023 14:34:21.966,-14.97
8/4/2023 18:34:21.974,8/4/2023 14:34:21.974,-15.049
8/4/2023 18:34:21.982,8/4/2023 14:34:21.982,-15.136
8/4/2023 18:34:21.990,8/4/2023 14:34:21.990,-15.189
8/4/2023 18:34:21.998,8/4/2023 14:34:21.998,-15.136
8/4/2023 18:34:22.006,8/4/2023 14:34:22.006,-14.998
8/4/2023 18:34:22.014,8/4/2023 14:34:22.014,-14.979
8/4/2023 18:34:22.022,8/4/2023 14:34:22.022,-15.114
8/4/2023 18:34:22.030,8/4/2023 14:34:22.030,-15.098
8/4/2023 18:34:22.038,8/4/2023 14:34:22.038,-14.983
8/4/2023 18:34:22.046,8/4/2023 14:34:22.046,-15.024
8/4/2023 18:34:22.054,8/4/2023 14:34:22.054,-15.024
8/4/2023 18:34:22.062,8/4/2023 14:34:22.062,-15.005
8/4/2023 18:34:22.070,8/4/2023 14:34:22.070,-15.108
8/4/2023 18:34:22.078,8/4/2023 14:34:22.078,-15.152
8/4/2023 18:34:22.086,8/4/2023 14:34:22.086,-15.057
8/4/2023 18:34:22.094,8/4/2023 14:34:22.094,-14.956
8/4/2023 18:34:22.102,8/4/2023 14:34:22.102,-14.968
8/4/2023 18:34:22.110,8/4/2023 14:34:22.110,-15.041
8/4/2023 18:34:22.118,8/4/2023 14:34:22.118,-14.954
8/4/2023 18:34:22.126,8/4/2023 14:34:22.126,-14.857
8/4/2023 18:34:22.134,8/4/2023 14:34:22.134,-15.033
8/4/2023 18:34:22.142,8/4/2023 14:34:22.142,-15.207
8/4/2023 18:34:22.150,8/4/2023 14:34:22.150,-15.13
8/4/2023 18:34:22.158,8/4/2023 14:34:22.158,-15.002
8/4/2023 18:34:22.166,8/4/2023 14:34:22.166,-14.956
8/4/2023 18:34:22.174,8/4/2023 14:34:22.174,-14.974
8/4/2023 18:34:22.182,8/4/2023 14:34:22.182,-15.037
8/4/2023 18:34:22.190,8/4/2023 14:34:22.190,-15.026
8/4/2023 18:34:22.198,8/4/2023 14:34:22.198,-15.013
8/4/2023 18:34:22.206,8/4/2023 14:34:22.206,-15.029
8/4/2023 18:34:22.214,8/4/2023 14:34:22.214,-15.022
8/4/2023 18:34:22.222,8/4/2023 14:34:22.222,-15.026
8/4/2023 18:34:22.230,8/4/2023 14:34:22.230,-14.966
8/4/2023 18:34:22.238,8/4/2023 14:34:22.238,-14.931
8/4/2023 18:34:22.246,8/4/2023 14:34:22.246,-14.997
8/4/2023 18:34:22.254,8/4/2023 14:34:22.254,-14.992
8/4/2023 18:34:22.262,8/4/2023 14:34:22.262,-14.971
8/4/2023 18:34:22.270,8/4/2023 14:34:22.270,-15.063
8/4/2023 18:34:22.278,8/4/2023 14:34:22.278,-15.178
8/4/2023 18:34:22.286,8/4/2023 14:34:22.286,-15.173
8/4/2023 18:34:22.294,8/4/2023 14:34:22.294,-15.104
8/4/2023 18:34:22.302,8/4/2023 14:34:22.302,-15.086
8/4/2023 18:34:22.310,8/4/2023 14:34:22.310,-14.94
8/4/2023 18:34:22.318,8/4/2023 14:34:22.318,-14.802
8/4/2023 18:34:22.326,8/4/2023 14:34:22.326,-14.907
8/4/2023 18:34:22.334,8/4/2023 14:34:22.334,-15.044
8/4/2023 18:34:22.342,8/4/2023 14:34:22.342,-15.076
8/4/2023 18:34:22.350,8/4/2023 14:34:22.350,-15.005
8/4/2023 18:34:22.358,8/4/2023 14:34:22.358,-14.922
8/4/2023 18:34:22.366,8/4/2023 14:34:22.366,-15.017
8/4/2023 18:34:22.374,8/4/2023 14:34:22.374,-15.112
8/4/2023 18:34:22.382,8/4/2023 14:34:22.382,-14.99
8/4/2023 18:34:22.390,8/4/2023 14:34:22.390,-14.87
8/4/2023 18:34:22.398,8/4/2023 14:34:22.398,-14.931
8/4/2023 18:34:22.406,8/4/2023 14:34:22.406,-15.01
8/4/2023 18:34:22.414,8/4/2023 14:34:22.414,-15.003
8/4/2023 18:34:22.422,8/4/2023 14:34:22.422,-14.976
8/4/2023 18:34:22.430,8/4/2023 14:34:22.430,-14.829
8/4/2023 18:34:22.438,8/4/2023 14:34:22.438,-14.812
8/4/2023 18:34:22.446,8/4/2023 14:34:22.446,-14.994
8/4/2023 18:34:22.454,8/4/2023 14:34:22.454,-14.993
8/4/2023 18:34:22.462,8/4/2023 14:34:22.462,-14.886
8/4/2023 18:34:22.470,8/4/2023 14:34:22.470,-14.941
