average_systolic_pressure (mmHg),average_diastolic_pressure (mmHg),systolic_peaks (mmHg),systolic_peak_times,diastolic_troughs (mmHg),diastolic_trough_times,dicrotic_notches (mmHg),dicrotic_notch_times,MAP (mmHg),average_MAP (mmHg),systole_duration (s),average_systole_duration (s),diastole_duration (s),average_diastole_duration (s),compression_rate,average_compression_rate (compressions/min),pulse_pressure (mmHg),average_pulse_pressure (mmHg),gravitational_condition,compression_depth (cm),hypogravity_parabola
,,52.47401981,2023-08-04 18:38:16.838,19.77501981,2023-08-04 18:38:16.654,40.05301981,2023-08-04 18:38:16.878,30.796686476666665,,0.224,,0.336,,0.56,,32.699,,normogravity,5,
,,51.65701981,2023-08-04 18:38:17.398,19.95801981,2023-08-04 18:38:17.214,39.49301981,2023-08-04 18:38:17.438,30.441686476666668,,0.224,,0.312,,0.56,,31.699,,normogravity,5,
,,51.76401981,2023-08-04 18:38:17.958,19.83401981,2023-08-04 18:38:17.750,39.45901981,2023-08-04 18:38:17.998,30.50535314333333,,0.248,,0.336,,0.56,,31.93,,normogravity,5,
,,50.81001981,2023-08-04 18:38:18.518,19.87601981,2023-08-04 18:38:18.334,38.90501981,2023-08-04 18:38:18.558,30.13001981,,0.224,,0.312,,0.56,,30.934,,normogravity,5,
,,51.88501981,2023-08-04 18:38:19.078,19.79001981,2023-08-04 18:38:18.870,39.28201981,2023-08-04 18:38:19.118,30.471686476666665,,0.248,,0.336,,0.56,,32.095,,normogravity,5,
,,51.43401981,2023-08-04 18:38:19.638,19.76501981,2023-08-04 18:38:19.454,39.22101981,2023-08-04 18:38:19.678,30.34735314333333,,0.224,,0.336,,0.56,,31.669000000000004,,normogravity,5,
,,51.47901981,2023-08-04 18:38:20.198,19.80401981,2023-08-04 18:38:20.014,39.04601981,2023-08-04 18:38:20.238,30.26901981,,0.224,,0.224,,0.56,,31.675,,normogravity,5,
,,52.16401981,2023-08-04 18:38:20.758,19.66401981,2023-08-04 18:38:20.462,39.60901981,2023-08-04 18:38:20.798,30.470686476666664,,0.336,,0.336,,0.56,,32.5,,normogravity,5,
,,51.54201981,2023-08-04 18:38:21.318,19.62401981,2023-08-04 18:38:21.134,39.37101981,2023-08-04 18:38:21.358,30.39801981,,0.224,,0.312,,0.56,,31.918,,normogravity,5,
,,51.74501981,2023-08-04 18:38:21.878,19.82601981,2023-08-04 18:38:21.670,39.21501981,2023-08-04 18:38:21.918,30.297686476666662,,0.248,,0.336,,0.56,,31.919000000000004,,normogravity,5,
,,51.38101981,2023-08-04 18:38:22.438,19.57401981,2023-08-04 18:38:22.254,38.82001981,2023-08-04 18:38:22.478,30.28635314333333,,0.224,,0.336,,0.56,,31.807,,normogravity,5,
,,51.16601981,2023-08-04 18:38:22.998,19.73901981,2023-08-04 18:38:22.814,38.55101981,2023-08-04 18:38:23.038,30.11135314333333,,0.224,,0.336,,0.56,,31.427000000000003,,normogravity,5,
,,50.45501981,2023-08-04 18:38:23.558,19.58401981,2023-08-04 18:38:23.374,37.98601981,2023-08-04 18:38:23.598,29.81301981,,0.224,,0.336,,0.56,,30.871,,normogravity,5,
,,50.21501981,2023-08-04 18:38:24.118,19.49201981,2023-08-04 18:38:23.934,38.06301981,2023-08-04 18:38:24.158,29.721686476666665,,0.224,,0.328,,0.56,,30.723000000000003,,normogravity,5,
,,50.83201981,2023-08-04 18:38:24.678,19.47501981,2023-08-04 18:38:24.486,38.33901981,2023-08-04 18:38:24.718,29.94535314333333,,0.232,,0.336,,0.56,,31.357,,normogravity,5,
,,51.07501981,2023-08-04 18:38:25.238,19.50201981,2023-08-04 18:38:25.054,38.48301981,2023-08-04 18:38:25.278,30.20968647666666,,0.224,,0.224,,0.56,,31.573,,normogravity,5,
,,51.12501981,2023-08-04 18:38:25.798,19.77701981,2023-08-04 18:38:25.502,38.77701981,2023-08-04 18:38:25.838,30.040353143333327,,0.336,,0.336,,0.56,,31.348,,normogravity,5,
,,50.88701981,2023-08-04 18:38:26.358,19.49801981,2023-08-04 18:38:26.174,37.99001981,2023-08-04 18:38:26.398,29.95035314333333,,0.224,,0.312,,0.56,,31.389,,normogravity,5,
,,50.88101981,2023-08-04 18:38:26.918,19.48201981,2023-08-04 18:38:26.710,38.26601981,2023-08-04 18:38:26.958,29.83635314333333,,0.248,,0.328,,0.56,,31.399,,normogravity,5,
,,50.43801981,2023-08-04 18:38:27.478,19.31401981,2023-08-04 18:38:27.286,37.67601981,2023-08-04 18:38:27.518,29.77201981,,0.232,,0.224,,0.56,,31.124,,normogravity,5,
,,50.64701981,2023-08-04 18:38:28.038,19.43901981,2023-08-04 18:38:27.742,37.96401981,2023-08-04 18:38:28.078,29.781686476666668,,0.336,,0.336,,0.56,,31.208,,normogravity,5,
,,50.99501981,2023-08-04 18:38:28.598,19.34901981,2023-08-04 18:38:28.414,37.94001981,2023-08-04 18:38:28.638,30.01901981,,0.224,,0.336,,0.56,,31.646,,normogravity,5,
,,50.73801981,2023-08-04 18:38:29.158,19.53101981,2023-08-04 18:38:28.974,38.10101981,2023-08-04 18:38:29.198,29.838686476666663,,0.224,,0.328,,0.56,,31.207,,normogravity,5,
,,50.25001981,2023-08-04 18:38:29.718,19.38901981,2023-08-04 18:38:29.526,38.40301981,2023-08-04 18:38:29.758,29.700686476666665,,0.232,,0.224,,0.56,,30.861,,normogravity,5,
,,51.60201981,2023-08-04 18:38:30.278,19.42601981,2023-08-04 18:38:29.982,38.56301981,2023-08-04 18:38:30.318,30.092686476666664,,0.336,,0.328,,0.56,,32.176,,normogravity,5,
,,51.90201981,2023-08-04 18:38:30.838,19.33801981,2023-08-04 18:38:30.646,38.49801981,2023-08-04 18:38:30.878,30.24601981,,0.232,,0.336,,0.56,,32.564,,normogravity,5,
,,51.19301981,2023-08-04 18:38:31.398,19.41801981,2023-08-04 18:38:31.214,38.30101981,2023-08-04 18:38:31.438,29.900353143333334,,0.224,,0.336,,0.56,,31.775,,normogravity,5,
,,50.30701981,2023-08-04 18:38:31.958,19.25401981,2023-08-04 18:38:31.774,38.04401981,2023-08-04 18:38:31.998,29.65901981,,0.224,,0.336,,0.56,,31.053,,normogravity,5,
,,49.89201981,2023-08-04 18:38:32.518,19.33501981,2023-08-04 18:38:32.334,37.43001981,2023-08-04 18:38:32.558,29.46601981,,0.224,,0.336,,0.56,,30.557,,normogravity,5,
,,50.02101981,2023-08-04 18:38:33.078,19.25301981,2023-08-04 18:38:32.894,37.39201981,2023-08-04 18:38:33.118,29.46235314333333,,0.224,,0.336,,0.56,,30.768,,normogravity,5,
,,50.04301981,2023-08-04 18:38:33.638,19.18301981,2023-08-04 18:38:33.454,37.60501981,2023-08-04 18:38:33.678,29.40235314333333,,0.224,,0.336,,0.56,,30.86,,normogravity,5,
,,49.76101981,2023-08-04 18:38:34.198,19.08201981,2023-08-04 18:38:34.014,37.70201981,2023-08-04 18:38:34.238,29.44235314333333,,0.224,,0.328,,0.56,,30.679,,normogravity,5,
,,49.80401981,2023-08-04 18:38:34.758,19.28301981,2023-08-04 18:38:34.566,37.47701981,2023-08-04 18:38:34.798,29.496686476666667,,0.232,,0.328,,0.56,,30.521,,normogravity,5,
,,50.12201981,2023-08-04 18:38:35.318,19.34301981,2023-08-04 18:38:35.126,38.03101981,2023-08-04 18:38:35.358,29.43068647666666,,0.232,,0.328,,0.56,,30.779,,normogravity,5,
,,50.33401981,2023-08-04 18:38:35.878,19.08501981,2023-08-04 18:38:35.686,38.02501981,2023-08-04 18:38:35.918,29.602686476666666,,0.232,,0.328,,0.56,,31.249,,normogravity,5,
,,50.29101981,2023-08-04 18:38:36.438,19.23701981,2023-08-04 18:38:36.246,37.73501981,2023-08-04 18:38:36.478,29.405686476666663,,0.232,,0.328,,0.56,,31.054,,normogravity,5,
,,49.87901981,2023-08-04 18:38:36.998,18.96301981,2023-08-04 18:38:36.806,37.85901981,2023-08-04 18:38:37.038,29.309686476666663,,0.232,,0.328,,0.56,,30.916000000000004,,normogravity,5,
,,49.30501981,2023-08-04 18:38:37.558,19.02501981,2023-08-04 18:38:37.366,37.49601981,2023-08-04 18:38:37.598,29.23035314333333,,0.232,,0.328,,0.56,,30.28,,normogravity,5,
,,49.60301981,2023-08-04 18:38:38.118,19.19301981,2023-08-04 18:38:37.926,37.35801981,2023-08-04 18:38:38.158,29.32501981,,0.232,,0.336,,0.56,,30.41,,normogravity,5,
,,49.32401981,2023-08-04 18:38:38.678,19.18601981,2023-08-04 18:38:38.494,37.19701981,2023-08-04 18:38:38.718,29.196686476666663,,0.224,,0.336,,0.56,,30.138,,normogravity,5,
,,50.39601981,2023-08-04 18:38:39.238,19.13301981,2023-08-04 18:38:39.054,38.31201981,2023-08-04 18:38:39.278,29.490686476666667,,0.224,,0.328,,0.56,,31.263,,normogravity,5,
,,50.08401981,2023-08-04 18:38:39.798,19.03801981,2023-08-04 18:38:39.606,37.99301981,2023-08-04 18:38:39.838,29.333353143333333,,0.232,,0.328,,0.56,,31.046,,normogravity,5,
,,49.10601981,2023-08-04 18:38:40.358,18.95801981,2023-08-04 18:38:40.166,37.57401981,2023-08-04 18:38:40.398,29.118686476666667,,0.232,,0.336,,0.56,,30.148,,normogravity,5,
,,49.77701981,2023-08-04 18:38:40.918,19.12501981,2023-08-04 18:38:40.734,37.99001981,2023-08-04 18:38:40.958,29.26835314333333,,0.224,,0.336,,0.56,,30.652,,normogravity,5,
,,50.03701981,2023-08-04 18:38:41.478,19.01401981,2023-08-04 18:38:41.294,37.99601981,2023-08-04 18:38:41.518,29.369686476666665,,0.224,,0.328,,0.56,,31.023,,normogravity,5,
,,49.72301981,2023-08-04 18:38:42.038,19.03601981,2023-08-04 18:38:41.846,37.92001981,2023-08-04 18:38:42.078,29.12101981,,0.232,,0.328,,0.56,,30.687,,normogravity,5,
,,49.12301981,2023-08-04 18:38:42.598,18.82001981,2023-08-04 18:38:42.406,37.76901981,2023-08-04 18:38:42.638,29.04901981,,0.232,,0.328,,0.552,,30.303,,normogravity,5,
,,48.26301981,2023-08-04 18:38:43.150,19.01201981,2023-08-04 18:38:42.966,37.14501981,2023-08-04 18:38:43.198,28.675686476666662,,0.232,,0.336,,0.56,,29.251,,normogravity,5,
,,48.06301981,2023-08-04 18:38:43.710,18.88201981,2023-08-04 18:38:43.534,36.85401981,2023-08-04 18:38:43.758,28.58435314333333,,0.224,,0.328,,0.56,,29.181,,normogravity,5,
,,48.70201981,2023-08-04 18:38:44.270,18.84501981,2023-08-04 18:38:44.086,37.23301981,2023-08-04 18:38:44.318,28.77601981,,0.232,,0.328,,0.568,,29.857000000000003,,normogravity,5,
,,48.41201981,2023-08-04 18:38:44.838,18.81301981,2023-08-04 18:38:44.646,37.39501981,2023-08-04 18:38:44.878,28.700019809999997,,0.232,,0.328,,0.56,,29.599,,normogravity,5,
,,48.63401981,2023-08-04 18:38:45.398,18.84401981,2023-08-04 18:38:45.206,37.86401981,2023-08-04 18:38:45.438,28.638686476666663,,0.232,,0.328,,0.56,,29.79,,normogravity,5,
,,48.87301981,2023-08-04 18:38:45.958,18.64101981,2023-08-04 18:38:45.766,37.54101981,2023-08-04 18:38:45.998,28.76835314333333,,0.232,,0.328,,0.552,,30.232000000000003,,normogravity,5,
,,48.92801981,2023-08-04 18:38:46.510,18.71601981,2023-08-04 18:38:46.326,37.89701981,2023-08-04 18:38:46.558,28.90135314333333,,0.232,,0.328,,0.56,,30.212000000000003,,normogravity,5,
,,48.72101981,2023-08-04 18:38:47.070,18.88801981,2023-08-04 18:38:46.886,37.58801981,2023-08-04 18:38:47.110,28.65635314333333,,0.224,,0.336,,0.56,,29.833,,normogravity,5,
,,48.55401981,2023-08-04 18:38:47.630,18.62401981,2023-08-04 18:38:47.446,37.33201981,2023-08-04 18:38:47.670,28.78601981,,0.224,,0.336,,0.56,,29.93,,normogravity,5,
,,48.06301981,2023-08-04 18:38:48.190,18.90201981,2023-08-04 18:38:48.006,36.96301981,2023-08-04 18:38:48.230,28.57701981,,0.224,,0.336,,0.56,,29.161,,normogravity,5,
,,47.99301981,2023-08-04 18:38:48.750,18.83401981,2023-08-04 18:38:48.566,36.91001981,2023-08-04 18:38:48.790,28.41101981,,0.224,,0.336,,0.56,,29.159,,normogravity,5,
,,48.00001981,2023-08-04 18:38:49.310,18.62001981,2023-08-04 18:38:49.126,36.82301981,2023-08-04 18:38:49.350,28.52335314333333,,0.224,,0.336,,0.56,,29.38,,normogravity,5,
,,48.38401981,2023-08-04 18:38:49.870,18.78501981,2023-08-04 18:38:49.686,36.80301981,2023-08-04 18:38:49.910,28.55201981,,0.224,,0.336,,0.56,,29.599,,normogravity,5,
,,48.44701981,2023-08-04 18:38:50.430,18.63601981,2023-08-04 18:38:50.246,37.02401981,2023-08-04 18:38:50.470,28.64035314333333,,0.224,,0.336,,0.56,,29.811,,normogravity,5,
,,48.60501981,2023-08-04 18:38:50.990,18.73701981,2023-08-04 18:38:50.806,36.98201981,2023-08-04 18:38:51.030,28.60101981,,0.224,,0.336,,0.56,,29.868,,normogravity,5,
,,48.58901981,2023-08-04 18:38:51.550,18.59901981,2023-08-04 18:38:51.366,36.67801981,2023-08-04 18:38:51.590,28.52101981,,0.224,,0.336,,0.56,,29.99,,normogravity,5,
,,48.22401981,2023-08-04 18:38:52.110,18.48701981,2023-08-04 18:38:51.926,36.25601981,2023-08-04 18:38:52.150,28.39801981,,0.224,,0.336,,0.56,,29.737,,normogravity,5,
,,48.06101981,2023-08-04 18:38:52.670,18.48501981,2023-08-04 18:38:52.486,35.99301981,2023-08-04 18:38:52.710,28.347686476666667,,0.224,,0.336,,0.56,,29.576,,normogravity,5,
,,47.83301981,2023-08-04 18:38:53.230,18.49101981,2023-08-04 18:38:53.046,36.34101981,2023-08-04 18:38:53.270,28.419686476666666,,0.224,,0.336,,0.56,,29.342,,normogravity,5,
,,48.32701981,2023-08-04 18:38:53.790,18.71301981,2023-08-04 18:38:53.606,36.32801981,2023-08-04 18:38:53.830,28.417686476666667,,0.224,,0.336,,0.56,,29.614000000000004,,normogravity,5,
,,48.32001981,2023-08-04 18:38:54.350,18.46301981,2023-08-04 18:38:54.166,36.66701981,2023-08-04 18:38:54.390,28.49801981,,0.224,,0.336,,0.56,,29.857,,normogravity,5,
,,48.64201981,2023-08-04 18:38:54.910,18.58701981,2023-08-04 18:38:54.726,36.31501981,2023-08-04 18:38:54.950,28.567353143333328,,0.224,,0.336,,0.56,,30.055,,normogravity,5,
,,48.87101981,2023-08-04 18:38:55.470,18.53001981,2023-08-04 18:38:55.286,36.19801981,2023-08-04 18:38:55.510,28.58235314333333,,0.224,,0.336,,0.56,,30.341,,normogravity,5,
,,48.08401981,2023-08-04 18:38:56.030,18.43801981,2023-08-04 18:38:55.846,36.01501981,2023-08-04 18:38:56.070,28.288019809999994,,0.224,,0.336,,0.56,,29.646,,normogravity,5,
,,48.21301981,2023-08-04 18:38:56.590,18.39001981,2023-08-04 18:38:56.406,35.83601981,2023-08-04 18:38:56.630,28.37635314333333,,0.224,,0.336,,0.56,,29.823,,normogravity,5,
,,47.85901981,2023-08-04 18:38:57.150,18.45801981,2023-08-04 18:38:56.966,35.49901981,2023-08-04 18:38:57.190,28.293686476666664,,0.224,,0.336,,0.56,,29.401,,normogravity,5,
,,47.95501981,2023-08-04 18:38:57.710,18.51101981,2023-08-04 18:38:57.526,35.58901981,2023-08-04 18:38:57.750,28.13501981,,0.224,,0.336,,0.56,,29.444000000000003,,normogravity,5,
,,47.75201981,2023-08-04 18:38:58.270,18.22501981,2023-08-04 18:38:58.086,35.71401981,2023-08-04 18:38:58.310,28.184686476666663,,0.224,,0.336,,0.56,,29.527,,normogravity,5,
,,48.18801981,2023-08-04 18:38:58.830,18.40101981,2023-08-04 18:38:58.646,35.82001981,2023-08-04 18:38:58.870,28.290686476666664,,0.224,,0.336,,0.56,,29.787,,normogravity,5,
,,47.55301981,2023-08-04 18:38:59.390,18.34201981,2023-08-04 18:38:59.206,35.23801981,2023-08-04 18:38:59.430,28.118353143333334,,0.224,,0.336,,0.56,,29.211,,normogravity,5,
,,47.45901981,2023-08-04 18:38:59.950,18.40101981,2023-08-04 18:38:59.766,35.06001981,2023-08-04 18:38:59.990,28.02501981,,0.224,,0.336,,0.56,,29.058,,normogravity,5,
,,47.77701981,2023-08-04 18:39:00.510,18.30801981,2023-08-04 18:39:00.326,34.84801981,2023-08-04 18:39:00.550,28.221686476666665,,0.224,,0.336,,0.56,,29.469,,normogravity,5,
,,47.39301981,2023-08-04 18:39:01.070,18.44401981,2023-08-04 18:39:00.886,34.75101981,2023-08-04 18:39:01.110,28.09301981,,0.224,,0.336,,0.56,,28.949,,normogravity,5,
,,47.49901981,2023-08-04 18:39:01.630,18.44301981,2023-08-04 18:39:01.446,34.61201981,2023-08-04 18:39:01.670,28.080353143333333,,0.224,,0.336,,0.56,,29.056,,normogravity,5,
,,47.22901981,2023-08-04 18:39:02.190,18.37101981,2023-08-04 18:39:02.006,34.66001981,2023-08-04 18:39:02.230,28.022353143333333,,0.224,,0.336,,0.56,,28.858,,normogravity,5,
,,47.97101981,2023-08-04 18:39:02.750,18.41901981,2023-08-04 18:39:02.566,34.72901981,2023-08-04 18:39:02.790,28.10501981,,0.224,,0.336,,0.56,,29.552,,normogravity,5,
,,47.88701981,2023-08-04 18:39:03.310,18.17201981,2023-08-04 18:39:03.126,34.95401981,2023-08-04 18:39:03.350,28.129686476666663,,0.224,,0.336,,0.56,,29.715,,normogravity,5,
,,47.17801981,2023-08-04 18:39:03.870,18.25101981,2023-08-04 18:39:03.686,34.89501981,2023-08-04 18:39:03.910,27.905353143333333,,0.224,,0.328,,0.56,,28.927000000000003,,normogravity,5,
,,47.80901981,2023-08-04 18:39:04.430,18.26901981,2023-08-04 18:39:04.238,34.88701981,2023-08-04 18:39:04.470,28.06101981,,0.232,,0.336,,0.56,,29.540000000000003,,normogravity,5,
,,47.35901981,2023-08-04 18:39:04.990,18.18701981,2023-08-04 18:39:04.806,34.76801981,2023-08-04 18:39:05.030,27.92835314333333,,0.224,,0.336,,0.56,,29.172,,normogravity,5,
,,47.21401981,2023-08-04 18:39:05.550,18.21301981,2023-08-04 18:39:05.366,34.71401981,2023-08-04 18:39:05.590,27.81601981,,0.224,,0.336,,0.56,,29.001000000000005,,normogravity,5,
,,47.67201981,2023-08-04 18:39:06.110,18.11701981,2023-08-04 18:39:05.926,35.20901981,2023-08-04 18:39:06.150,28.05601981,,0.224,,0.336,,0.56,,29.555000000000003,,normogravity,5,
,,47.72101981,2023-08-04 18:39:06.670,18.24801981,2023-08-04 18:39:06.486,35.25601981,2023-08-04 18:39:06.710,28.074353143333333,,0.224,,0.336,,0.56,,29.473000000000003,,normogravity,5,
,,47.95101981,2023-08-04 18:39:07.230,18.25101981,2023-08-04 18:39:07.046,35.38901981,2023-08-04 18:39:07.270,28.049686476666665,,0.224,,0.336,,0.56,,29.7,,normogravity,5,
,,48.07901981,2023-08-04 18:39:07.790,18.09901981,2023-08-04 18:39:07.606,35.28001981,2023-08-04 18:39:07.830,28.199686476666663,,0.224,,0.336,,0.56,,29.98,,normogravity,5,
,,47.44401981,2023-08-04 18:39:08.350,18.26001981,2023-08-04 18:39:08.166,35.06601981,2023-08-04 18:39:08.390,27.978686476666667,,0.224,,0.336,,0.56,,29.184,,normogravity,5,
,,47.46901981,2023-08-04 18:39:08.910,18.24601981,2023-08-04 18:39:08.726,34.67601981,2023-08-04 18:39:08.950,28.04301981,,0.224,,0.336,,0.56,,29.223,,normogravity,5,
,,46.67301981,2023-08-04 18:39:09.470,18.33001981,2023-08-04 18:39:09.286,34.24501981,2023-08-04 18:39:09.510,27.715686476666665,,0.224,,0.328,,0.56,,28.343,,normogravity,5,
,,46.33301981,2023-08-04 18:39:10.030,18.23701981,2023-08-04 18:39:09.838,34.13301981,2023-08-04 18:39:10.070,27.606353143333333,,0.232,,0.336,,0.56,,28.096000000000004,,normogravity,5,
,,46.33001981,2023-08-04 18:39:10.590,18.24301981,2023-08-04 18:39:10.406,34.02101981,2023-08-04 18:39:10.630,27.600686476666667,,0.224,,0.336,,0.56,,28.087000000000003,,normogravity,5,
,,46.14301981,2023-08-04 18:39:11.150,18.23601981,2023-08-04 18:39:10.966,34.21601981,2023-08-04 18:39:11.190,27.419686476666666,,0.224,,0.336,,0.56,,27.907,,normogravity,5,
,,46.23401981,2023-08-04 18:39:11.710,18.05801981,2023-08-04 18:39:11.526,33.76601981,2023-08-04 18:39:11.750,27.45135314333333,,0.224,,0.336,,0.56,,28.176,,normogravity,5,
,,47.20401981,2023-08-04 18:39:12.270,18.06001981,2023-08-04 18:39:12.086,34.00101981,2023-08-04 18:39:12.310,27.782686476666665,,0.224,,0.336,,0.56,,29.144,,normogravity,5,
,,47.29701981,2023-08-04 18:39:12.830,18.07201981,2023-08-04 18:39:12.646,34.42501981,2023-08-04 18:39:12.870,27.819686476666668,,0.224,,0.328,,0.56,,29.225,,normogravity,5,
,,47.09601981,2023-08-04 18:39:13.390,18.08101981,2023-08-04 18:39:13.198,34.73901981,2023-08-04 18:39:13.430,27.751353143333333,,0.232,,0.328,,0.56,,29.015,,normogravity,5,
,,46.70901981,2023-08-04 18:39:13.950,18.07901981,2023-08-04 18:39:13.758,34.20901981,2023-08-04 18:39:13.990,27.62701981,,0.232,,0.328,,0.56,,28.630000000000003,,normogravity,5,
,,46.96401981,2023-08-04 18:39:14.510,18.08601981,2023-08-04 18:39:14.318,34.72901981,2023-08-04 18:39:14.550,27.67001981,,0.232,,0.336,,0.56,,28.878000000000004,,normogravity,5,
,,46.14301981,2023-08-04 18:39:15.070,18.02301981,2023-08-04 18:39:14.886,34.01701981,2023-08-04 18:39:15.110,27.42101981,,0.224,,0.336,,0.56,,28.12,,normogravity,5,
,,46.98801981,2023-08-04 18:39:15.630,18.06001981,2023-08-04 18:39:15.446,34.14601981,2023-08-04 18:39:15.670,27.68535314333333,,0.224,,0.336,,0.56,,28.928,,normogravity,5,
,,46.24601981,2023-08-04 18:39:16.190,18.03401981,2023-08-04 18:39:16.006,34.25001981,2023-08-04 18:39:16.230,27.41001981,,0.224,,0.328,,0.56,,28.212,,normogravity,5,
,,46.07601981,2023-08-04 18:39:16.750,17.99201981,2023-08-04 18:39:16.558,33.60801981,2023-08-04 18:39:16.790,27.372686476666665,,0.232,,0.336,,0.56,,28.084,,normogravity,5,
,,46.26801981,2023-08-04 18:39:17.310,18.02101981,2023-08-04 18:39:17.126,33.85101981,2023-08-04 18:39:17.350,27.27801981,,0.224,,0.336,,0.56,,28.247,,normogravity,5,
,,45.85701981,2023-08-04 18:39:17.870,17.78301981,2023-08-04 18:39:17.686,33.44601981,2023-08-04 18:39:17.910,27.15835314333333,,0.224,,0.328,,0.56,,28.074,,normogravity,5,
,,45.75601981,2023-08-04 18:39:18.430,17.80901981,2023-08-04 18:39:18.238,33.66701981,2023-08-04 18:39:18.470,27.147353143333333,,0.232,,0.336,,0.56,,27.947,,normogravity,5,
,,45.80101981,2023-08-04 18:39:18.990,17.84301981,2023-08-04 18:39:18.806,33.60101981,2023-08-04 18:39:19.030,27.16101981,,0.224,,0.328,,0.56,,27.958,,normogravity,5,
,,45.84701981,2023-08-04 18:39:19.550,17.84101981,2023-08-04 18:39:19.358,33.66601981,2023-08-04 18:39:19.590,27.241686476666665,,0.232,,0.328,,0.552,,28.006,,normogravity,5,
,,45.20001981,2023-08-04 18:39:20.102,17.93901981,2023-08-04 18:39:19.918,34.18301981,2023-08-04 18:39:20.150,26.98935314333333,,0.232,,0.328,,0.568,,27.261,,normogravity,5,
,,45.85301981,2023-08-04 18:39:20.670,17.88401981,2023-08-04 18:39:20.478,34.00701981,2023-08-04 18:39:20.710,27.157686476666665,,0.232,,0.328,,0.552,,27.969,,normogravity,5,
,,45.89201981,2023-08-04 18:39:21.222,17.81001981,2023-08-04 18:39:21.038,34.04201981,2023-08-04 18:39:21.270,27.15601981,,0.232,,0.328,,0.568,,28.082,,normogravity,5,
,,45.77101981,2023-08-04 18:39:21.790,17.78801981,2023-08-04 18:39:21.598,34.06701981,2023-08-04 18:39:21.830,27.257686476666663,,0.232,,0.336,,0.552,,27.983,,normogravity,5,
,,45.45301981,2023-08-04 18:39:22.342,18.00101981,2023-08-04 18:39:22.166,34.00301981,2023-08-04 18:39:22.390,27.02501981,,0.224,,0.336,,0.56,,27.452,,normogravity,5,
,,45.71001981,2023-08-04 18:39:22.902,17.81101981,2023-08-04 18:39:22.726,33.72301981,2023-08-04 18:39:22.950,27.14801981,,0.224,,0.328,,0.56,,27.899,,normogravity,5,
,,45.67101981,2023-08-04 18:39:23.462,17.86701981,2023-08-04 18:39:23.278,34.00001981,2023-08-04 18:39:23.510,27.13435314333333,,0.232,,0.328,,0.56,,27.804,,normogravity,5,
,,45.43901981,2023-08-04 18:39:24.022,17.86601981,2023-08-04 18:39:23.838,33.84301981,2023-08-04 18:39:24.070,27.04701981,,0.232,,0.328,,0.56,,27.573,,normogravity,5,
,,45.64101981,2023-08-04 18:39:24.582,17.85101981,2023-08-04 18:39:24.398,34.03101981,2023-08-04 18:39:24.630,27.030353143333333,,0.232,,0.328,,0.56,,27.790000000000003,,normogravity,5,
,,45.10701981,2023-08-04 18:39:25.142,17.72501981,2023-08-04 18:39:24.958,33.69001981,2023-08-04 18:39:25.190,26.86635314333333,,0.232,,0.328,,0.56,,27.382,,normogravity,5,
,,45.51201981,2023-08-04 18:39:25.702,17.74601981,2023-08-04 18:39:25.518,33.53601981,2023-08-04 18:39:25.750,27.044686476666666,,0.232,,0.328,,0.568,,27.766,,normogravity,5,
,,45.46101981,2023-08-04 18:39:26.270,17.81101981,2023-08-04 18:39:26.078,34.11201981,2023-08-04 18:39:26.310,27.09101981,,0.232,,0.328,,0.552,,27.65,,normogravity,5,
,,45.46501981,2023-08-04 18:39:26.822,17.90601981,2023-08-04 18:39:26.638,34.47701981,2023-08-04 18:39:26.870,26.91101981,,0.232,,0.328,,0.56,,27.559,,normogravity,5,
,,45.24101981,2023-08-04 18:39:27.382,17.63401981,2023-08-04 18:39:27.198,34.33401981,2023-08-04 18:39:27.430,26.95635314333333,,0.232,,0.328,,0.56,,27.607,,normogravity,5,
,,45.65001981,2023-08-04 18:39:27.942,17.81401981,2023-08-04 18:39:27.758,34.53501981,2023-08-04 18:39:27.990,27.122686476666665,,0.232,,0.336,,0.56,,27.836,,normogravity,5,
,,45.40701981,2023-08-04 18:39:28.502,17.85901981,2023-08-04 18:39:28.326,34.51101981,2023-08-04 18:39:28.542,26.92435314333333,,0.216,,0.336,,0.56,,27.548,,normogravity,5,
,,45.23301981,2023-08-04 18:39:29.062,17.68301981,2023-08-04 18:39:28.878,34.45201981,2023-08-04 18:39:29.102,26.89501981,,0.224,,0.336,,0.56,,27.55,,normogravity,5,
,,45.44801981,2023-08-04 18:39:29.622,17.72601981,2023-08-04 18:39:29.438,34.41301981,2023-08-04 18:39:29.670,26.88335314333333,,0.232,,0.328,,0.56,,27.722,,normogravity,5,
,,45.62101981,2023-08-04 18:39:30.182,17.60101981,2023-08-04 18:39:29.998,34.08301981,2023-08-04 18:39:30.222,26.999686476666668,,0.224,,0.336,,0.56,,28.02,,normogravity,5,
,,45.56801981,2023-08-04 18:39:30.742,17.68901981,2023-08-04 18:39:30.558,33.77201981,2023-08-04 18:39:30.782,26.93335314333333,,0.224,,0.336,,0.56,,27.879,,normogravity,5,
,,45.03201981,2023-08-04 18:39:31.302,17.61601981,2023-08-04 18:39:31.118,34.02401981,2023-08-04 18:39:31.342,26.87735314333333,,0.224,,0.336,,0.56,,27.416,,normogravity,5,
